"","region","state","timeframe","group","metric","segment","year","category","value","aggregation","states_included"
"7993","Southeast","Southeast","full-year","fish","participants","all",2011,"all",2293061,"sum","FL,SC,VA"
"7994","Southeast","Southeast","full-year","fish","participants","all",2012,"all",2331851,"sum","FL,SC,VA"
"7995","Southeast","Southeast","full-year","fish","participants","all",2013,"all",2449058,"sum","FL,SC,VA"
"7996","Southeast","Southeast","full-year","fish","participants","all",2014,"all",2539135,"sum","FL,SC,VA"
"7997","Southeast","Southeast","full-year","fish","participants","all",2015,"all",2638885,"sum","FL,SC,VA"
"7998","Southeast","Southeast","full-year","fish","participants","all",2016,"all",2609692,"sum","FL,SC,VA"
"7999","Southeast","Southeast","full-year","fish","participants","all",2017,"all",2583742,"sum","FL,SC,VA"
"8000","Southeast","Southeast","full-year","fish","participants","all",2018,"all",2525998,"sum","FL,SC,VA"
"8001","Southeast","Southeast","full-year","fish","participants","gender",2010,"female",467739,"sum","FL,SC,VA"
"8002","Southeast","Southeast","full-year","fish","participants","gender",2010,"male",1730501,"sum","FL,SC,VA"
"8003","Southeast","Southeast","full-year","fish","participants","gender",2011,"female",505793,"sum","FL,SC,VA"
"8004","Southeast","Southeast","full-year","fish","participants","gender",2011,"male",1787268,"sum","FL,SC,VA"
"8005","Southeast","Southeast","full-year","fish","participants","gender",2012,"female",518399,"sum","FL,SC,VA"
"8006","Southeast","Southeast","full-year","fish","participants","gender",2012,"male",1813452,"sum","FL,SC,VA"
"8007","Southeast","Southeast","full-year","fish","participants","gender",2013,"female",550271,"sum","FL,SC,VA"
"8008","Southeast","Southeast","full-year","fish","participants","gender",2013,"male",1898787,"sum","FL,SC,VA"
"8009","Southeast","Southeast","full-year","fish","participants","gender",2014,"female",581604,"sum","FL,SC,VA"
"8010","Southeast","Southeast","full-year","fish","participants","gender",2014,"male",1957531,"sum","FL,SC,VA"
"8011","Southeast","Southeast","full-year","fish","participants","gender",2015,"female",603101,"sum","FL,SC,VA"
"8012","Southeast","Southeast","full-year","fish","participants","gender",2015,"male",2035784,"sum","FL,SC,VA"
"8013","Southeast","Southeast","full-year","fish","participants","gender",2016,"female",598847,"sum","FL,SC,VA"
"8014","Southeast","Southeast","full-year","fish","participants","gender",2016,"male",2010845,"sum","FL,SC,VA"
"8015","Southeast","Southeast","full-year","fish","participants","gender",2017,"female",588945,"sum","FL,SC,VA"
"8016","Southeast","Southeast","full-year","fish","participants","gender",2017,"male",1994797,"sum","FL,SC,VA"
"8017","Southeast","Southeast","full-year","fish","participants","gender",2018,"female",573487,"sum","FL,SC,VA"
"8018","Southeast","Southeast","full-year","fish","participants","gender",2018,"male",1952511,"sum","FL,SC,VA"
"8019","Southeast","Southeast","full-year","fish","participants","residency",2010,"nonresident",475270,"sum","FL,SC,VA"
"8020","Southeast","Southeast","full-year","fish","participants","residency",2010,"resident",1722970,"sum","FL,SC,VA"
"8021","Southeast","Southeast","full-year","fish","participants","residency",2011,"nonresident",501154,"sum","FL,SC,VA"
"8022","Southeast","Southeast","full-year","fish","participants","residency",2011,"resident",1791907,"sum","FL,SC,VA"
"8023","Southeast","Southeast","full-year","fish","participants","residency",2012,"nonresident",525361,"sum","FL,SC,VA"
"8024","Southeast","Southeast","full-year","fish","participants","residency",2012,"resident",1806490,"sum","FL,SC,VA"
"8025","Southeast","Southeast","full-year","fish","participants","residency",2013,"nonresident",575907,"sum","FL,SC,VA"
"8026","Southeast","Southeast","full-year","fish","participants","residency",2013,"resident",1873151,"sum","FL,SC,VA"
"8027","Southeast","Southeast","full-year","fish","participants","residency",2014,"nonresident",592024,"sum","FL,SC,VA"
"8028","Southeast","Southeast","full-year","fish","participants","residency",2014,"resident",1947111,"sum","FL,SC,VA"
"8029","Southeast","Southeast","full-year","fish","participants","residency",2015,"nonresident",646698,"sum","FL,SC,VA"
"8030","Southeast","Southeast","full-year","fish","participants","residency",2015,"resident",1992187,"sum","FL,SC,VA"
"8031","Southeast","Southeast","full-year","fish","participants","residency",2016,"nonresident",668761,"sum","FL,SC,VA"
"8032","Southeast","Southeast","full-year","fish","participants","residency",2016,"resident",1940931,"sum","FL,SC,VA"
"8033","Southeast","Southeast","full-year","fish","participants","residency",2017,"nonresident",680727,"sum","FL,SC,VA"
"8034","Southeast","Southeast","full-year","fish","participants","residency",2017,"resident",1903015,"sum","FL,SC,VA"
"8035","Southeast","Southeast","full-year","fish","participants","residency",2018,"nonresident",672143,"sum","FL,SC,VA"
"8036","Southeast","Southeast","full-year","fish","participants","residency",2018,"resident",1853855,"sum","FL,SC,VA"
"8037","Midwest","Midwest","full-year","all_sports","participants","age",2010,"18-24",217492,"sum","IA,MO,NE"
"8038","Midwest","Midwest","full-year","all_sports","participants","age",2010,"25-34",334051,"sum","IA,MO,NE"
"8039","Midwest","Midwest","full-year","all_sports","participants","age",2010,"35-44",334289,"sum","IA,MO,NE"
"8040","Midwest","Midwest","full-year","all_sports","participants","age",2010,"45-54",385153,"sum","IA,MO,NE"
"8041","Midwest","Midwest","full-year","all_sports","participants","age",2010,"55-64",288384,"sum","IA,MO,NE"
"8042","Midwest","Midwest","full-year","all_sports","participants","age",2011,"18-24",212966,"sum","IA,MO,NE"
"8043","Midwest","Midwest","full-year","all_sports","participants","age",2011,"25-34",327846,"sum","IA,MO,NE"
"8044","Midwest","Midwest","full-year","all_sports","participants","age",2011,"35-44",319792,"sum","IA,MO,NE"
"8045","Midwest","Midwest","full-year","all_sports","participants","age",2011,"45-54",367085,"sum","IA,MO,NE"
"8046","Midwest","Midwest","full-year","all_sports","participants","age",2011,"55-64",286878,"sum","IA,MO,NE"
"8047","Midwest","Midwest","full-year","all_sports","participants","age",2012,"18-24",230071,"sum","IA,MO,NE"
"8048","Midwest","Midwest","full-year","all_sports","participants","age",2012,"25-34",346808,"sum","IA,MO,NE"
"8049","Midwest","Midwest","full-year","all_sports","participants","age",2012,"35-44",332626,"sum","IA,MO,NE"
"8050","Midwest","Midwest","full-year","all_sports","participants","age",2012,"45-54",371249,"sum","IA,MO,NE"
"8051","Midwest","Midwest","full-year","all_sports","participants","age",2012,"55-64",300937,"sum","IA,MO,NE"
"8052","Midwest","Midwest","full-year","all_sports","participants","age",2013,"18-24",226064,"sum","IA,MO,NE"
"8053","Midwest","Midwest","full-year","all_sports","participants","age",2013,"25-34",339203,"sum","IA,MO,NE"
"8054","Midwest","Midwest","full-year","all_sports","participants","age",2013,"35-44",322169,"sum","IA,MO,NE"
"8055","Midwest","Midwest","full-year","all_sports","participants","age",2013,"45-54",351854,"sum","IA,MO,NE"
"8056","Midwest","Midwest","full-year","all_sports","participants","age",2013,"55-64",297924,"sum","IA,MO,NE"
"8057","Midwest","Midwest","full-year","all_sports","participants","age",2014,"18-24",230292,"sum","IA,MO,NE"
"8058","Midwest","Midwest","full-year","all_sports","participants","age",2014,"25-34",346173,"sum","IA,MO,NE"
"8059","Midwest","Midwest","full-year","all_sports","participants","age",2014,"35-44",325221,"sum","IA,MO,NE"
"8060","Midwest","Midwest","full-year","all_sports","participants","age",2014,"45-54",347384,"sum","IA,MO,NE"
"8061","Midwest","Midwest","full-year","all_sports","participants","age",2014,"55-64",307833,"sum","IA,MO,NE"
"8062","Midwest","Midwest","full-year","all_sports","participants","age",2015,"18-24",226166,"sum","IA,MO,NE"
"8063","Midwest","Midwest","full-year","all_sports","participants","age",2015,"25-34",344769,"sum","IA,MO,NE"
"8064","Midwest","Midwest","full-year","all_sports","participants","age",2015,"35-44",323267,"sum","IA,MO,NE"
"8065","Midwest","Midwest","full-year","all_sports","participants","age",2015,"45-54",339301,"sum","IA,MO,NE"
"8066","Midwest","Midwest","full-year","all_sports","participants","age",2015,"55-64",315405,"sum","IA,MO,NE"
"8067","Midwest","Midwest","full-year","all_sports","participants","age",2016,"18-24",225492,"sum","IA,MO,NE"
"8068","Midwest","Midwest","full-year","all_sports","participants","age",2016,"25-34",346743,"sum","IA,MO,NE"
"8069","Midwest","Midwest","full-year","all_sports","participants","age",2016,"35-44",327629,"sum","IA,MO,NE"
"8070","Midwest","Midwest","full-year","all_sports","participants","age",2016,"45-54",334944,"sum","IA,MO,NE"
"8071","Midwest","Midwest","full-year","all_sports","participants","age",2016,"55-64",324255,"sum","IA,MO,NE"
"8072","Midwest","Midwest","full-year","all_sports","participants","age",2017,"18-24",215498,"sum","IA,MO,NE"
"8073","Midwest","Midwest","full-year","all_sports","participants","age",2017,"25-34",332838,"sum","IA,MO,NE"
"8074","Midwest","Midwest","full-year","all_sports","participants","age",2017,"35-44",325717,"sum","IA,MO,NE"
"8075","Midwest","Midwest","full-year","all_sports","participants","age",2017,"45-54",320604,"sum","IA,MO,NE"
"8076","Midwest","Midwest","full-year","all_sports","participants","age",2017,"55-64",324365,"sum","IA,MO,NE"
"8077","Midwest","Midwest","full-year","all_sports","participants","age",2018,"18-24",199811,"sum","IA,MO,NE"
"8078","Midwest","Midwest","full-year","all_sports","participants","age",2018,"25-34",312686,"sum","IA,MO,NE"
"8079","Midwest","Midwest","full-year","all_sports","participants","age",2018,"35-44",314853,"sum","IA,MO,NE"
"8080","Midwest","Midwest","full-year","all_sports","participants","age",2018,"45-54",298619,"sum","IA,MO,NE"
"8081","Midwest","Midwest","full-year","all_sports","participants","age",2018,"55-64",317546,"sum","IA,MO,NE"
"8082","Midwest","Midwest","full-year","all_sports","participants","all",2010,"all",1559369,"sum","IA,MO,NE"
"8083","Midwest","Midwest","full-year","all_sports","participants","all",2011,"all",1514569,"sum","IA,MO,NE"
"8084","Midwest","Midwest","full-year","all_sports","participants","all",2012,"all",1581693,"sum","IA,MO,NE"
"8085","Midwest","Midwest","full-year","all_sports","participants","all",2013,"all",1537217,"sum","IA,MO,NE"
"8086","Midwest","Midwest","full-year","all_sports","participants","all",2014,"all",1556906,"sum","IA,MO,NE"
"8087","Midwest","Midwest","full-year","all_sports","participants","all",2015,"all",1548911,"sum","IA,MO,NE"
"8088","Midwest","Midwest","full-year","all_sports","participants","all",2016,"all",1559062,"sum","IA,MO,NE"
"8089","Midwest","Midwest","full-year","all_sports","participants","all",2017,"all",1519021,"sum","IA,MO,NE"
"8090","Midwest","Midwest","full-year","all_sports","participants","all",2018,"all",1443515,"sum","IA,MO,NE"
"8091","Midwest","Midwest","full-year","all_sports","participants","gender",2010,"female",332670,"sum","IA,MO,NE"
"8092","Midwest","Midwest","full-year","all_sports","participants","gender",2010,"male",1226699,"sum","IA,MO,NE"
"8093","Midwest","Midwest","full-year","all_sports","participants","gender",2011,"female",323057,"sum","IA,MO,NE"
"8094","Midwest","Midwest","full-year","all_sports","participants","gender",2011,"male",1191512,"sum","IA,MO,NE"
"8095","Midwest","Midwest","full-year","all_sports","participants","gender",2012,"female",355697,"sum","IA,MO,NE"
"8096","Midwest","Midwest","full-year","all_sports","participants","gender",2012,"male",1225996,"sum","IA,MO,NE"
"8097","Midwest","Midwest","full-year","all_sports","participants","gender",2013,"female",343468,"sum","IA,MO,NE"
"8098","Midwest","Midwest","full-year","all_sports","participants","gender",2013,"male",1193749,"sum","IA,MO,NE"
"8099","Midwest","Midwest","full-year","all_sports","participants","gender",2014,"female",358863,"sum","IA,MO,NE"
"8100","Midwest","Midwest","full-year","all_sports","participants","gender",2014,"male",1198043,"sum","IA,MO,NE"
"8101","Midwest","Midwest","full-year","all_sports","participants","gender",2015,"female",356993,"sum","IA,MO,NE"
"8102","Midwest","Midwest","full-year","all_sports","participants","gender",2015,"male",1191918,"sum","IA,MO,NE"
"8103","Midwest","Midwest","full-year","all_sports","participants","gender",2016,"female",361251,"sum","IA,MO,NE"
"8104","Midwest","Midwest","full-year","all_sports","participants","gender",2016,"male",1197811,"sum","IA,MO,NE"
"8105","Midwest","Midwest","full-year","all_sports","participants","gender",2017,"female",349701,"sum","IA,MO,NE"
"8106","Midwest","Midwest","full-year","all_sports","participants","gender",2017,"male",1169320,"sum","IA,MO,NE"
"8107","Midwest","Midwest","full-year","all_sports","participants","gender",2018,"female",326085,"sum","IA,MO,NE"
"8108","Midwest","Midwest","full-year","all_sports","participants","gender",2018,"male",1117430,"sum","IA,MO,NE"
"8109","Midwest","Midwest","full-year","all_sports","participants","residency",2010,"nonresident",232142,"sum","IA,MO,NE"
"8110","Midwest","Midwest","full-year","all_sports","participants","residency",2010,"resident",1327227,"sum","IA,MO,NE"
"8111","Midwest","Midwest","full-year","all_sports","participants","residency",2011,"nonresident",219179,"sum","IA,MO,NE"
"8112","Midwest","Midwest","full-year","all_sports","participants","residency",2011,"resident",1295390,"sum","IA,MO,NE"
"8113","Midwest","Midwest","full-year","all_sports","participants","residency",2012,"nonresident",225693,"sum","IA,MO,NE"
"8114","Midwest","Midwest","full-year","all_sports","participants","residency",2012,"resident",1356000,"sum","IA,MO,NE"
"8115","Midwest","Midwest","full-year","all_sports","participants","residency",2013,"nonresident",225344,"sum","IA,MO,NE"
"8116","Midwest","Midwest","full-year","all_sports","participants","residency",2013,"resident",1311873,"sum","IA,MO,NE"
"8117","Midwest","Midwest","full-year","all_sports","participants","residency",2014,"nonresident",231470,"sum","IA,MO,NE"
"8118","Midwest","Midwest","full-year","all_sports","participants","residency",2014,"resident",1325436,"sum","IA,MO,NE"
"8119","Midwest","Midwest","full-year","all_sports","participants","residency",2015,"nonresident",236136,"sum","IA,MO,NE"
"8120","Midwest","Midwest","full-year","all_sports","participants","residency",2015,"resident",1312775,"sum","IA,MO,NE"
"8121","Midwest","Midwest","full-year","all_sports","participants","residency",2016,"nonresident",240378,"sum","IA,MO,NE"
"8122","Midwest","Midwest","full-year","all_sports","participants","residency",2016,"resident",1318684,"sum","IA,MO,NE"
"8123","Midwest","Midwest","full-year","all_sports","participants","residency",2017,"nonresident",237971,"sum","IA,MO,NE"
"8124","Midwest","Midwest","full-year","all_sports","participants","residency",2017,"resident",1281050,"sum","IA,MO,NE"
"8125","Midwest","Midwest","full-year","all_sports","participants","residency",2018,"nonresident",233705,"sum","IA,MO,NE"
"8126","Midwest","Midwest","full-year","all_sports","participants","residency",2018,"resident",1209810,"sum","IA,MO,NE"
"8127","Midwest","Midwest","full-year","hunt","participants","age",2010,"18-24",108385.857277831,"sum","IA,MO,NE"
"8128","Midwest","Midwest","full-year","hunt","participants","age",2010,"25-34",166706.636583641,"sum","IA,MO,NE"
"8129","Midwest","Midwest","full-year","hunt","participants","age",2010,"35-44",176095.042566358,"sum","IA,MO,NE"
"8130","Midwest","Midwest","full-year","hunt","participants","age",2010,"45-54",212007.386832276,"sum","IA,MO,NE"
"8131","Midwest","Midwest","full-year","hunt","participants","age",2010,"55-64",151710.742016045,"sum","IA,MO,NE"
"8132","Midwest","Midwest","full-year","hunt","participants","age",2011,"18-24",108352.151286273,"sum","IA,MO,NE"
"8133","Midwest","Midwest","full-year","hunt","participants","age",2011,"25-34",167370.530123544,"sum","IA,MO,NE"
"8134","Midwest","Midwest","full-year","hunt","participants","age",2011,"35-44",170653.765901607,"sum","IA,MO,NE"
"8135","Midwest","Midwest","full-year","hunt","participants","age",2011,"45-54",206577.648297125,"sum","IA,MO,NE"
"8136","Midwest","Midwest","full-year","hunt","participants","age",2011,"55-64",155179.714986629,"sum","IA,MO,NE"
"8137","Midwest","Midwest","full-year","hunt","participants","age",2012,"18-24",110112.998110372,"sum","IA,MO,NE"
"8138","Midwest","Midwest","full-year","hunt","participants","age",2012,"25-34",169023.48957942,"sum","IA,MO,NE"
"8139","Midwest","Midwest","full-year","hunt","participants","age",2012,"35-44",170052.569838884,"sum","IA,MO,NE"
"8140","Midwest","Midwest","full-year","hunt","participants","age",2012,"45-54",201257.106996044,"sum","IA,MO,NE"
"8141","Midwest","Midwest","full-year","hunt","participants","age",2012,"55-64",157874.769388026,"sum","IA,MO,NE"
"8142","Midwest","Midwest","full-year","hunt","participants","age",2013,"18-24",111580.276603974,"sum","IA,MO,NE"
"8143","Midwest","Midwest","full-year","hunt","participants","age",2013,"25-34",171743.002679736,"sum","IA,MO,NE"
"8144","Midwest","Midwest","full-year","hunt","participants","age",2013,"35-44",168047.854332884,"sum","IA,MO,NE"
"8145","Midwest","Midwest","full-year","hunt","participants","age",2013,"45-54",193973.160883594,"sum","IA,MO,NE"
"8146","Midwest","Midwest","full-year","hunt","participants","age",2013,"55-64",159660.97796539,"sum","IA,MO,NE"
"8147","Midwest","Midwest","full-year","hunt","participants","age",2014,"18-24",112361.78970429,"sum","IA,MO,NE"
"8148","Midwest","Midwest","full-year","hunt","participants","age",2014,"25-34",173544.90690543,"sum","IA,MO,NE"
"8149","Midwest","Midwest","full-year","hunt","participants","age",2014,"35-44",167269.637412425,"sum","IA,MO,NE"
"8150","Midwest","Midwest","full-year","hunt","participants","age",2014,"45-54",189514.163883793,"sum","IA,MO,NE"
"8151","Midwest","Midwest","full-year","hunt","participants","age",2014,"55-64",163678.215914867,"sum","IA,MO,NE"
"8152","Midwest","Midwest","full-year","hunt","participants","age",2015,"18-24",111881.137942847,"sum","IA,MO,NE"
"8153","Midwest","Midwest","full-year","hunt","participants","age",2015,"25-34",175426.361604084,"sum","IA,MO,NE"
"8154","Midwest","Midwest","full-year","hunt","participants","age",2015,"35-44",167160.232772338,"sum","IA,MO,NE"
"8155","Midwest","Midwest","full-year","hunt","participants","age",2015,"45-54",186695.057423697,"sum","IA,MO,NE"
"8156","Midwest","Midwest","full-year","hunt","participants","age",2015,"55-64",169264.900219904,"sum","IA,MO,NE"
"8157","Midwest","Midwest","full-year","hunt","participants","age",2016,"18-24",109110.081541318,"sum","IA,MO,NE"
"8158","Midwest","Midwest","full-year","hunt","participants","age",2016,"25-34",173247.604553893,"sum","IA,MO,NE"
"8159","Midwest","Midwest","full-year","hunt","participants","age",2016,"35-44",164567.928249387,"sum","IA,MO,NE"
"8160","Midwest","Midwest","full-year","hunt","participants","age",2016,"45-54",179753.753729529,"sum","IA,MO,NE"
"8161","Midwest","Midwest","full-year","hunt","participants","age",2016,"55-64",171831.002508454,"sum","IA,MO,NE"
"8162","Midwest","Midwest","full-year","hunt","participants","age",2017,"18-24",107129.595470418,"sum","IA,MO,NE"
"8163","Midwest","Midwest","full-year","hunt","participants","age",2017,"25-34",169657.01102283,"sum","IA,MO,NE"
"8164","Midwest","Midwest","full-year","hunt","participants","age",2017,"35-44",163762.936592481,"sum","IA,MO,NE"
"8165","Midwest","Midwest","full-year","hunt","participants","age",2017,"45-54",172456.563667204,"sum","IA,MO,NE"
"8166","Midwest","Midwest","full-year","hunt","participants","age",2017,"55-64",172627.580182112,"sum","IA,MO,NE"
"8167","Midwest","Midwest","full-year","hunt","participants","age",2018,"18-24",104068.423265631,"sum","IA,MO,NE"
"8168","Midwest","Midwest","full-year","hunt","participants","age",2018,"25-34",165935.211085818,"sum","IA,MO,NE"
"8169","Midwest","Midwest","full-year","hunt","participants","age",2018,"35-44",163687.514266139,"sum","IA,MO,NE"
"8170","Midwest","Midwest","full-year","hunt","participants","age",2018,"45-54",163983.136826751,"sum","IA,MO,NE"
"8171","Midwest","Midwest","full-year","hunt","participants","age",2018,"55-64",172396.257972904,"sum","IA,MO,NE"
"8172","Midwest","Midwest","full-year","hunt","participants","all",2010,"all",814907,"sum","IA,MO,NE"
"8173","Midwest","Midwest","full-year","hunt","participants","all",2011,"all",808136.145319027,"sum","IA,MO,NE"
"8174","Midwest","Midwest","full-year","hunt","participants","all",2012,"all",808321.268636595,"sum","IA,MO,NE"
"8175","Midwest","Midwest","full-year","hunt","participants","all",2013,"all",805008.607189427,"sum","IA,MO,NE"
"8176","Midwest","Midwest","full-year","hunt","participants","all",2014,"all",806371.048544655,"sum","IA,MO,NE"
"8177","Midwest","Midwest","full-year","hunt","participants","all",2015,"all",810428.02468672,"sum","IA,MO,NE"
"8178","Midwest","Midwest","full-year","hunt","participants","all",2016,"all",798513.040030278,"sum","IA,MO,NE"
"8179","Midwest","Midwest","full-year","hunt","participants","all",2017,"all",785634.021658894,"sum","IA,MO,NE"
"8180","Midwest","Midwest","full-year","hunt","participants","all",2018,"all",770068.208693394,"sum","IA,MO,NE"
"8181","Midwest","Midwest","full-year","hunt","participants","gender",2010,"female",76327.2780350078,"sum","IA,MO,NE"
"8182","Midwest","Midwest","full-year","hunt","participants","gender",2010,"male",738579.721964992,"sum","IA,MO,NE"
"8183","Midwest","Midwest","full-year","hunt","participants","gender",2011,"female",78519.3229219617,"sum","IA,MO,NE"
"8184","Midwest","Midwest","full-year","hunt","participants","gender",2011,"male",729616.822397065,"sum","IA,MO,NE"
"8185","Midwest","Midwest","full-year","hunt","participants","gender",2012,"female",82757.7120472075,"sum","IA,MO,NE"
"8186","Midwest","Midwest","full-year","hunt","participants","gender",2012,"male",725563.556589387,"sum","IA,MO,NE"
"8187","Midwest","Midwest","full-year","hunt","participants","gender",2013,"female",85441.8059926625,"sum","IA,MO,NE"
"8188","Midwest","Midwest","full-year","hunt","participants","gender",2013,"male",719566.801196764,"sum","IA,MO,NE"
"8189","Midwest","Midwest","full-year","hunt","participants","gender",2014,"female",89187.535013371,"sum","IA,MO,NE"
"8190","Midwest","Midwest","full-year","hunt","participants","gender",2014,"male",717183.513531284,"sum","IA,MO,NE"
"8191","Midwest","Midwest","full-year","hunt","participants","gender",2015,"female",91857.9459964196,"sum","IA,MO,NE"
"8192","Midwest","Midwest","full-year","hunt","participants","gender",2015,"male",718570.0786903,"sum","IA,MO,NE"
"8193","Midwest","Midwest","full-year","hunt","participants","gender",2016,"female",91841.1827745486,"sum","IA,MO,NE"
"8194","Midwest","Midwest","full-year","hunt","participants","gender",2016,"male",706671.85725573,"sum","IA,MO,NE"
"8195","Midwest","Midwest","full-year","hunt","participants","gender",2017,"female",90664.4507536411,"sum","IA,MO,NE"
"8196","Midwest","Midwest","full-year","hunt","participants","gender",2017,"male",694969.570905253,"sum","IA,MO,NE"
"8197","Midwest","Midwest","full-year","hunt","participants","gender",2018,"female",87885.0502851018,"sum","IA,MO,NE"
"8198","Midwest","Midwest","full-year","hunt","participants","gender",2018,"male",682183.158408292,"sum","IA,MO,NE"
"8199","Midwest","Midwest","full-year","hunt","participants","residency",2010,"nonresident",84104.5999292771,"sum","IA,MO,NE"
"8200","Midwest","Midwest","full-year","hunt","participants","residency",2010,"resident",730802.400070723,"sum","IA,MO,NE"
"8201","Midwest","Midwest","full-year","hunt","participants","residency",2011,"nonresident",83411.5663856167,"sum","IA,MO,NE"
"8202","Midwest","Midwest","full-year","hunt","participants","residency",2011,"resident",724724.57893341,"sum","IA,MO,NE"
"8203","Midwest","Midwest","full-year","hunt","participants","residency",2012,"nonresident",83175.7634484054,"sum","IA,MO,NE"
"8204","Midwest","Midwest","full-year","hunt","participants","residency",2012,"resident",725145.505188189,"sum","IA,MO,NE"
"8205","Midwest","Midwest","full-year","hunt","participants","residency",2013,"nonresident",82112.229490353,"sum","IA,MO,NE"
"8206","Midwest","Midwest","full-year","hunt","participants","residency",2013,"resident",722896.377699074,"sum","IA,MO,NE"
"8207","Midwest","Midwest","full-year","hunt","participants","residency",2014,"nonresident",83693.6486452141,"sum","IA,MO,NE"
"8208","Midwest","Midwest","full-year","hunt","participants","residency",2014,"resident",722677.399899441,"sum","IA,MO,NE"
"8209","Midwest","Midwest","full-year","hunt","participants","residency",2015,"nonresident",89653.9803688642,"sum","IA,MO,NE"
"8210","Midwest","Midwest","full-year","hunt","participants","residency",2015,"resident",720774.044317855,"sum","IA,MO,NE"
"8211","Midwest","Midwest","full-year","hunt","participants","residency",2016,"nonresident",91400.9126240414,"sum","IA,MO,NE"
"8212","Midwest","Midwest","full-year","hunt","participants","residency",2016,"resident",707112.127406237,"sum","IA,MO,NE"
"8213","Midwest","Midwest","full-year","hunt","participants","residency",2017,"nonresident",93410.6019294097,"sum","IA,MO,NE"
"8214","Midwest","Midwest","full-year","hunt","participants","residency",2017,"resident",692223.419729485,"sum","IA,MO,NE"
"8215","Midwest","Midwest","full-year","hunt","participants","residency",2018,"nonresident",95628.5665568988,"sum","IA,MO,NE"
"8216","Midwest","Midwest","full-year","hunt","participants","residency",2018,"resident",674439.642136495,"sum","IA,MO,NE"
"8217","Midwest","Midwest","full-year","fish","participants","age",2010,"18-24",166714,"sum","IA,MO,NE"
"8218","Midwest","Midwest","full-year","fish","participants","age",2010,"25-34",259224,"sum","IA,MO,NE"
"8219","Midwest","Midwest","full-year","fish","participants","age",2010,"35-44",254626,"sum","IA,MO,NE"
"8220","Midwest","Midwest","full-year","fish","participants","age",2010,"45-54",287705,"sum","IA,MO,NE"
"8221","Midwest","Midwest","full-year","fish","participants","age",2010,"55-64",220214,"sum","IA,MO,NE"
"8222","Midwest","Midwest","full-year","fish","participants","age",2011,"18-24",161608,"sum","IA,MO,NE"
"8223","Midwest","Midwest","full-year","fish","participants","age",2011,"25-34",251358,"sum","IA,MO,NE"
"8224","Midwest","Midwest","full-year","fish","participants","age",2011,"35-44",241855,"sum","IA,MO,NE"
"8225","Midwest","Midwest","full-year","fish","participants","age",2011,"45-54",271023,"sum","IA,MO,NE"
"8226","Midwest","Midwest","full-year","fish","participants","age",2011,"55-64",216557,"sum","IA,MO,NE"
"8227","Midwest","Midwest","full-year","fish","participants","age",2012,"18-24",181242,"sum","IA,MO,NE"
"8228","Midwest","Midwest","full-year","fish","participants","age",2012,"25-34",272947,"sum","IA,MO,NE"
"8229","Midwest","Midwest","full-year","fish","participants","age",2012,"35-44",257523,"sum","IA,MO,NE"
"8230","Midwest","Midwest","full-year","fish","participants","age",2012,"45-54",280361,"sum","IA,MO,NE"
"8231","Midwest","Midwest","full-year","fish","participants","age",2012,"55-64",231580,"sum","IA,MO,NE"
"8232","Midwest","Midwest","full-year","fish","participants","age",2013,"18-24",176783,"sum","IA,MO,NE"
"8233","Midwest","Midwest","full-year","fish","participants","age",2013,"25-34",263729,"sum","IA,MO,NE"
"8234","Midwest","Midwest","full-year","fish","participants","age",2013,"35-44",247804,"sum","IA,MO,NE"
"8235","Midwest","Midwest","full-year","fish","participants","age",2013,"45-54",264316,"sum","IA,MO,NE"
"8236","Midwest","Midwest","full-year","fish","participants","age",2013,"55-64",228055,"sum","IA,MO,NE"
"8237","Midwest","Midwest","full-year","fish","participants","age",2014,"18-24",181155,"sum","IA,MO,NE"
"8238","Midwest","Midwest","full-year","fish","participants","age",2014,"25-34",270256,"sum","IA,MO,NE"
"8239","Midwest","Midwest","full-year","fish","participants","age",2014,"35-44",251537,"sum","IA,MO,NE"
"8240","Midwest","Midwest","full-year","fish","participants","age",2014,"45-54",261717,"sum","IA,MO,NE"
"8241","Midwest","Midwest","full-year","fish","participants","age",2014,"55-64",236502,"sum","IA,MO,NE"
"8242","Midwest","Midwest","full-year","fish","participants","age",2015,"18-24",177029,"sum","IA,MO,NE"
"8243","Midwest","Midwest","full-year","fish","participants","age",2015,"25-34",267749,"sum","IA,MO,NE"
"8244","Midwest","Midwest","full-year","fish","participants","age",2015,"35-44",249205,"sum","IA,MO,NE"
"8245","Midwest","Midwest","full-year","fish","participants","age",2015,"45-54",254534,"sum","IA,MO,NE"
"8246","Midwest","Midwest","full-year","fish","participants","age",2015,"55-64",241399,"sum","IA,MO,NE"
"8247","Midwest","Midwest","full-year","fish","participants","age",2016,"18-24",178389,"sum","IA,MO,NE"
"8248","Midwest","Midwest","full-year","fish","participants","age",2016,"25-34",271826,"sum","IA,MO,NE"
"8249","Midwest","Midwest","full-year","fish","participants","age",2016,"35-44",256437,"sum","IA,MO,NE"
"8250","Midwest","Midwest","full-year","fish","participants","age",2016,"45-54",255074,"sum","IA,MO,NE"
"8251","Midwest","Midwest","full-year","fish","participants","age",2016,"55-64",250162,"sum","IA,MO,NE"
"8252","Midwest","Midwest","full-year","fish","participants","age",2017,"18-24",167980,"sum","IA,MO,NE"
"8253","Midwest","Midwest","full-year","fish","participants","age",2017,"25-34",256993,"sum","IA,MO,NE"
